business_id,attributes_BikeParking,attributes_BusinessAcceptsCreditCards,attributes_GoodForKids,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange2,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_WheelchairAccessible,bus_review_count,bus_avg_stars
8Wf7aCIszfVY-TZOdAKyBA,1,1,1,0,2,1,0,1,2.0,0,1,1,1,1167,4.5
mvM_bCqtOhtNTQvaRRu0tw,1,1,1,0,2,0,0,1,1.0,0,0,1,1,101,4.0
56d3dE1LoZZMxA-kTQvqew,1,1,0,0,2,1,0,1,2.0,0,0,1,1,160,4.5
fepCIbejv-Kxs6SE6u-_uA,1,1,0,1,2,0,0,1,3.0,1,1,1,1,262,4.0
RADloW1UROUn4FJFU4JJNg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,266,5.0
_iGvLfEsqDwPUxRUAe6tUw,0,1,0,1,2,1,0,1,3.0,1,1,1,1,275,4.0
DO5mQxiBOgHEznosjxvJXw,1,1,0,0,2,1,0,1,2.0,1,1,1,0,234,3.5
2CuuhX79Rtto5bxEk3_oDQ,0,1,0,1,2,1,0,1,2.0,1,1,1,1,543,2.5
2MpSWir6lVaTmJHtLCyP7g,0,1,0,0,3,0,0,1,3.0,1,1,0,1,844,4.5
k3fn9JFiNLNy2q5p0cE1kg,1,1,1,0,2,0,0,1,2.0,1,1,1,1,214,3.5
qQCsLGMncJp1xWUGnOKCQA,1,1,1,1,2,1,0,1,2.0,0,1,1,1,1007,4.0
_uMRu3765QYo0Qg1z1LKqw,1,1,1,1,2,1,0,1,1.0,0,0,1,1,176,4.0
sEjy65M87W8dLka1YD_-JQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,119,3.5
wS6LB0lSt0orSxP8cYXzvA,1,1,1,1,2,0,0,1,1.0,0,1,1,1,170,4.5
l4OvtpJA2Vp01tmaXRsk2Q,1,1,1,0,2,0,0,0,1.0,0,0,1,0,104,3.5
vn5Ebwy-IdtJ6PQE6y7vaA,0,1,1,1,2,0,0,1,2.0,1,1,1,0,272,3.5
8A8-xCeCZ3mKcpYT_P8_qQ,1,1,0,1,2,1,0,1,1.0,0,1,1,1,133,3.5
62HlThvB9Rm2QFu_OdXe7w,0,1,0,0,2,0,0,1,2.0,0,0,0,1,143,4.0
tsx0bZbS4ciySrHZr8EFmw,0,1,0,0,2,0,0,0,3.0,0,0,0,1,117,3.5
Wj--6FJ5pCRJRKKPIM3-dA,0,1,1,1,2,0,0,1,2.0,1,1,1,1,836,3.5
NpgOB1s1qnWBfVykqe5zpQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,104,4.0
wX1ORSDKPkA5ftE7F6UONw,0,0,0,0,2,0,0,0,2.0,0,0,0,0,102,4.0
TVKenh65WwJX3zEr36zKCA,1,1,0,1,2,1,0,1,3.0,1,1,1,1,124,3.5
97V91GSG-OQvrvOc9GXoGA,1,1,1,0,2,1,0,1,1.0,0,0,1,1,107,3.5
xvfAxe6F0azYjfLSm8ISMA,0,1,1,1,2,1,0,1,2.0,1,1,1,1,1635,4.5
wN2zNgEK-QizEA_NKAHj6Q,1,1,1,0,3,1,0,1,2.0,0,0,1,1,175,3.5
53jjJCXpXSRaHfu_ZJePRA,1,1,1,0,2,0,1,1,1.0,0,1,1,0,120,3.0
jJoPLIhCjkGXy59I4Jl6zw,1,1,0,1,2,1,0,1,2.0,1,1,1,1,122,3.5
81-wh-qHg2hvwHQBjC0Q-w,1,1,1,1,2,0,0,1,2.0,1,1,1,1,166,4.0
rTS8LsUmNIiXsXydE49tPA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,324,3.0
XmxRXzCFkzQK23kkHgUgLA,0,1,1,0,2,0,0,1,1.0,0,1,1,0,271,4.5
NCFwm2-TDb-oBQ2medmYDg,1,1,0,0,2,1,0,1,3.0,1,1,1,1,1629,4.0
aRqxT28Tdz2aDiZ7Vkyejw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,162,3.5
uFL4KroMu-dFRsSJrcFzVQ,1,1,1,1,2,0,0,1,1.0,0,0,1,1,137,3.0
mYlNFkIiFY3SyDl-nPWR5g,0,1,1,0,2,0,0,1,2.0,1,1,1,1,803,3.0
QTSCFDPcuROE8UCvGS8Fiw,1,1,0,0,2,0,0,0,2.0,0,0,1,1,191,4.5
939j88ceB05Te3D7kQPwSA,1,1,1,1,3,1,0,1,1.0,1,1,1,1,122,4.5
c-l4nDPZcEwapEiV-Xf08w,1,1,1,0,2,1,0,1,1.0,0,0,1,1,127,4.0
1yYPKKy7m2ssL8ydD3s1Hw,0,1,1,1,2,1,1,1,2.0,1,1,1,1,127,2.5
JmZj7wzAJ7_4ksjG9WXdqw,0,1,0,0,2,0,0,0,3.0,0,0,0,1,576,4.5
3Ui-76sC9_fNs2gu8ISAMw,0,1,0,0,2,0,0,1,3.0,1,1,1,1,505,4.5
4uZkUUbl6dr_bjmS2QNnbA,1,1,1,1,2,1,1,1,2.0,1,1,1,1,149,3.5
ugDCPgJUCRuNpHSPsMZwkw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,120,2.5
148d7J-cFejkhYV89y3Jsg,1,1,1,0,2,1,0,1,2.0,0,1,1,1,561,3.5
FB2iUwS4-LMLBQVyLZmZfQ,1,1,1,1,2,1,1,1,2.0,1,1,1,1,238,3.5
Vxa6P0K-v3deG6mie7HD2w,1,1,1,0,3,1,0,1,2.0,0,0,1,1,101,4.5
XWxYHSld0T2TfANwt1KmqA,0,1,1,0,2,0,1,1,1.0,0,1,1,1,285,4.0
oqJe5o_4J0xkhvTSTP9UNQ,1,1,0,1,2,1,1,1,2.0,0,1,1,1,126,3.0
wH1reSC1HnWIBh0eyLU1NA,1,1,1,0,2,0,0,1,2.0,1,1,1,1,116,4.0
-X_w25LQmz6SDcJIFyAPJw,0,1,0,0,2,0,0,0,3.0,0,0,0,1,113,3.5
wB2mrl_xHyj55UObucaVRA,1,1,1,1,2,1,0,1,1.0,0,0,1,1,404,4.5
opBoB-pMHzUaK0-zsnUd1Q,1,1,1,0,2,0,0,1,2.0,1,1,1,1,133,3.0
lyIHmlIK7PKwQeGyR8svJQ,0,1,1,1,2,0,0,1,2.0,1,1,1,1,131,3.0
prPOsr3aS9IStGdBil9l5A,1,1,1,1,2,0,0,1,2.0,1,1,1,1,323,4.0
JtNVcqioJhS8GZ-If30oHg,0,0,1,0,2,0,0,0,2.0,0,0,0,0,186,4.5
piGQNN6ECbSC0agHhvoVeg,0,1,0,1,0,1,0,1,3.0,0,0,0,1,624,3.5
lqh27G3USPxyQuIIK7pQqg,0,1,0,0,2,1,0,1,3.0,1,1,0,1,568,4.0
ErnZ6XLbX3aG9jz3OcyzLg,1,0,0,0,2,0,0,0,2.0,0,0,0,1,119,3.5
65eDIQ8bpMJFtgdyX7ulVA,1,1,1,0,2,0,0,1,1.0,0,0,1,0,116,3.5
Qf7jGtYtl3Y-xIpOxlrAJA,1,1,0,1,2,1,0,1,1.0,0,1,1,1,193,3.5
_3olhuCXhoqjy4M2rBp1YA,1,1,1,1,2,1,0,1,2.0,0,1,1,1,148,3.0
IqBoGCKUJdzBOmzjUsB7lw,1,1,1,0,2,1,0,1,2.0,1,1,1,0,124,3.5
ZynSNEGuPvGCj3eYIaLPlQ,1,1,1,1,2,1,1,1,2.0,1,1,1,0,168,3.0
qzBejm_e5ml3nYr2D8MlbA,1,1,1,0,2,0,1,0,2.0,0,0,1,1,218,4.0
LMa0x4S5-5XYZegwB7jPug,0,1,0,1,0,0,0,1,2.0,0,0,0,1,117,3.5
CeqWpwHBoaxwRcv5btnv6g,1,1,1,1,2,0,0,1,2.0,1,1,1,1,289,3.0
uQG9riB-sOJ9n9nng6Huow,1,1,0,1,1,1,0,0,2.0,0,1,1,0,139,3.5
gQMAcDm8kv8ev7x2BshMwg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,852,4.0
48FexP3dPCIKi144-kYHGQ,1,1,1,0,2,1,0,0,2.0,0,1,1,0,101,3.5
dEGx_MMrelPO5T6FXklHOw,0,1,1,0,2,0,0,1,2.0,1,1,0,1,103,3.5
Nc7-nyG_RzXrEqBuxihcgQ,1,1,1,1,2,0,0,1,2.0,1,1,1,0,167,3.0
Xk5HlcuuCWv5cQKmI7CjkQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,192,4.5
XjepvTIfp4iqGq1orODedg,0,1,0,1,2,1,0,1,2.0,1,1,1,1,196,3.5
eVv6cnwhabK8ig5Di2hXQQ,1,1,1,1,2,1,0,1,2.0,0,1,1,0,250,3.5
0LD904DOPU3T_asJGOTZyg,1,0,1,0,2,0,0,0,2.0,0,0,0,0,102,4.5
7xXaO9deBDh_dd0JQjA-Qg,0,1,0,0,2,0,0,0,2.0,0,0,0,0,154,3.5
BncSpY3IPix5s-4SOHCtLQ,0,1,1,0,3,0,0,1,1.0,0,1,1,0,111,4.5
moZAQFO776KIBe38WjiTJw,0,1,1,1,2,0,0,1,2.0,0,1,0,1,1806,3.0
JrB6On8q8f1_ICQSCLg47w,0,1,0,0,2,0,0,0,3.0,0,0,0,1,110,4.0
m3uS5kwBVOwYarGbt98Gjg,0,1,1,0,1,1,0,1,1.0,0,0,1,1,112,3.0
w2yx8dfNXi3TcPZSdQOw3A,1,1,0,0,2,0,0,0,2.0,0,0,0,1,119,4.0
HmOsUTXGc3QhRBTyL4Pmig,1,1,0,0,2,1,0,1,3.0,1,1,1,1,310,4.5
E9HkUYYO_-5vKjvBwLuDIw,1,1,0,1,2,0,0,1,2.0,1,1,1,1,109,3.5
wZJOlSwUZcVQuLt9sZeV2A,1,1,1,1,3,1,0,1,2.0,1,1,1,1,263,4.5
nDj2LrpjZHTM8X-EqHSR9A,1,1,1,1,2,1,1,1,1.0,0,0,1,1,127,3.5
M-SS_Kr0zlC7v8kBSRa74g,1,1,1,1,3,0,1,1,2.0,1,1,1,1,220,4.0
thYC66m1cYM-uQSkMQePZQ,1,1,0,1,1,1,0,1,2.0,1,1,1,0,225,3.0
Hdzo5ggPswyv-8ZlW0PVLw,1,1,0,0,2,0,0,0,2.0,0,0,1,1,115,3.0
XQNM3D1sPyZw96x5z1f_eQ,1,1,0,1,2,1,0,1,2.0,1,1,1,1,250,3.5
gOvEzwpu3KbW5aJReQzYRg,1,1,1,0,2,1,0,1,1.0,0,0,1,1,565,4.0
j_hB9Gt3VMJAbA2JyvyFjw,1,1,0,0,2,0,0,0,1.0,0,0,1,0,163,4.0
6PwKC0dqP9uI85FEP86iPQ,1,1,0,1,2,1,0,1,2.0,1,1,1,1,101,2.5
XBEx2FI2GKmsjs7eWNr7Lw,1,1,0,1,2,1,0,1,2.0,1,1,1,0,318,3.5
bRntmjztJ4dFDA_LYiEECw,0,1,1,1,2,0,0,1,2.0,1,1,1,1,185,4.0
liPSeXaAfv8jxRGJ717VmQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,378,2.0
ujgpePdD8Q-fP1mPFnw0Qw,1,1,0,0,1,1,0,1,2.0,0,1,0,1,462,4.0
ZBrPiysQdu-Yi1gqWGzcmw,1,1,0,0,2,1,0,0,1.0,0,0,1,1,167,4.5
vJaL_UtIRkpmczGrwLSs1Q,1,1,1,1,2,1,0,1,2.0,1,1,1,0,182,4.0
ZYL14FvffzTKU9BpXQt79Q,1,1,1,1,2,0,0,1,1.0,0,1,1,1,115,3.5
6Iu4YDjAPrDRRrPCt_E2zA,0,0,0,0,2,0,0,0,2.0,0,0,0,0,125,4.0
2auigv5pF08RjJ8CL1dIVw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,116,3.5
t_HzheP4lhDUrYHrthQGrQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,152,4.0
w8cKyRlYVM44MrmwIjdgJQ,1,1,1,1,2,1,0,1,2.0,0,1,1,0,833,3.0
-wCtRhzWJ40Z4F8mmg7kWg,1,1,0,1,1,1,0,1,2.0,1,1,0,1,179,3.0
S6TP_aHo6d7AkkBBKe249A,1,1,1,0,2,1,1,1,2.0,0,0,1,1,397,4.5
RVNxhRf8ERTAb38vBWvCig,0,1,1,0,2,0,1,1,2.0,1,1,1,1,109,3.5
Ey-HRBscfi6E_-PD6UrraA,1,1,1,1,2,1,0,1,2.0,0,1,1,1,107,4.0
qAg8GkN9rforFWmGxBqVqA,1,1,0,1,2,1,0,1,2.0,1,1,1,1,583,3.5
4qQVf2lt-47VcQ4v54PEXQ,0,1,1,1,2,0,0,1,2.0,1,1,1,1,674,4.0
fbbyP0hbsqRA0Jdy54AlsQ,0,1,0,0,2,0,0,1,3.0,0,0,0,1,207,2.5
-d8gt_XhhUQh2CxlWJe-xw,0,1,1,0,2,0,0,1,1.0,0,0,1,0,115,3.5
uEzodpjckhsVQFfsXpFR0w,1,1,1,1,2,1,0,1,2.0,1,1,1,1,165,3.5
48vnBJK0B95JpO0_OMrTQw,1,1,0,1,1,1,0,1,2.0,1,1,1,1,171,3.5
5KheTjYPu1HcQzQFtm4_vw,1,1,0,1,2,1,0,1,2.0,1,1,1,1,109,4.5
D-8yidw7FLKKQpciKJSd2g,1,1,0,1,2,1,0,1,2.0,0,1,1,0,443,3.5
8Y5p2IQMLX6QjGPzxanexg,0,1,0,0,0,1,0,1,3.0,0,0,0,1,449,3.5
as_fyujgsdwtV56n31z-Sw,1,1,1,1,3,1,0,1,2.0,0,0,1,1,121,4.5
ZirBQMRrUeLd_wX_LaEHOw,1,0,0,0,2,0,0,0,1.0,0,0,1,0,110,3.0
QJR4qBUHegWEozSQrGmBPw,0,1,1,0,2,0,0,1,2.0,0,1,1,0,186,3.0
csy-xJWM68SXabizUIhucA,0,1,0,1,2,1,1,1,2.0,1,1,1,1,824,3.5
ljks2XrFzuWMGgAPIUIgcA,1,1,0,1,2,1,0,1,3.0,1,1,1,0,195,4.0
WKPnq7NYw4IV5IG2smpd1Q,1,1,1,1,2,1,0,1,2.0,0,1,1,1,307,4.0
-IWsoxH7mLJTTpU5MmWY4w,1,1,0,0,2,0,0,0,1.0,0,0,1,0,267,3.5
cwWQB8LyFbxxiOzgfZdWCg,1,1,1,0,3,0,0,1,2.0,1,1,1,1,103,4.0
hH36Av7cncv499KS3kjcXg,0,0,0,0,2,0,0,0,2.0,0,0,0,0,177,4.0
a4gqAv3r-BvZDdGbDw7eLg,1,0,1,1,2,0,0,1,2.0,0,1,1,1,100,3.0
l-D0uS-tgmhkFpHKBXvPQA,1,1,0,1,2,1,0,1,2.0,1,1,1,1,110,3.5
kTSMcCQry0cW9uPtVqMGYw,1,1,0,1,2,1,0,1,2.0,0,0,0,0,110,3.0
go7g1fwoeg4a8JATkGzW0w,1,1,1,1,2,1,0,1,2.0,1,1,1,0,110,3.5
colkiB9memBWXIRGw8C9MQ,1,1,1,1,2,1,1,1,1.0,0,0,1,1,196,4.0
Jm_bARKbaZyzoxatBrmZPQ,1,1,0,0,2,1,0,1,2.0,1,1,1,1,1074,4.0
vOMDU31gdylrzBhAKC9QbA,0,1,0,0,2,0,0,0,2.0,0,0,0,0,206,2.5
5N8R7ALESZ30EoAzVJtabw,1,1,0,1,2,1,0,1,2.0,1,0,1,1,189,4.0
v9u0NgjA4iQeKGevFnYSCA,0,1,0,0,2,0,0,1,2.0,0,1,1,0,160,3.5
sRirP65Q7BSg3Lj9FdkKWQ,1,1,1,0,2,1,1,1,2.0,1,1,1,1,107,4.0
bAa0ue-BJychrcJZd-xSzw,0,1,0,0,2,0,0,1,4.0,1,1,0,1,123,4.0
4oxLboB6UEcBxRwEjMrXag,1,1,1,1,1,0,0,0,2.0,0,1,1,0,314,4.0
gOOfBSBZlffCkQ7dr7cpdw,1,1,1,1,2,1,0,1,2.0,1,1,1,1,322,3.5
CalbswWuvigtvE2GvP62bw,1,1,0,1,2,0,0,1,2.0,0,1,1,1,163,3.5
TyZnv8aX1OJfBKoyuYgZLQ,1,1,1,1,3,0,1,1,2.0,1,1,1,1,355,3.5
Q9is4jcGh5FT_1sAKilu6g,1,1,1,0,2,1,0,1,1.0,0,0,1,1,248,4.5
CZF9Nm8CFY2R9ZhfwYIARQ,1,1,0,1,0,0,0,1,2.0,1,1,1,1,176,3.5
uczILVmOHqosb7XZeDSlOw,1,1,1,1,2,0,1,1,1.0,0,1,1,1,152,4.0
gTw6PENNGl68ZPUpYWP50A,1,1,1,0,2,0,0,1,2.0,0,1,1,0,371,4.0
UAOm069sCFAHQoikZYQ-EA,1,1,0,0,2,0,0,0,2.0,0,0,0,1,159,4.0
3PekkCkOZD7Pe3Q4owP3Pg,0,0,1,0,2,0,0,0,2.0,0,0,0,0,130,4.0
Rl6NhS6S-Vv-HuGlQUVvRQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,242,3.5
lMYs3z3Y7977TVMn6OWObA,1,1,0,0,2,0,0,0,3.0,0,0,0,1,260,4.5
Qzbcq82RJKIcAl0HSoSBJQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,310,3.5
80omysuPKac8zn1PfRnQRQ,1,1,1,1,2,1,0,1,2.0,1,1,1,1,145,3.5
i41qYGIC0t5s0TuRBQz04Q,1,1,1,1,2,0,0,1,2.0,0,1,1,1,112,4.0
V9bs-9SqhlryOCLy6vk6gg,1,1,1,1,2,0,0,1,2.0,0,1,1,1,113,2.0
XLk8oE42uEb5z3ls_55frA,1,1,1,1,2,1,0,1,2.0,1,1,1,1,108,3.0
Wuo8bVfUscGkJaWSSyNGlA,1,0,0,0,2,0,0,0,1.0,0,0,1,1,220,4.5
ZQ0CBGI50UsOq2BZe1WIHQ,1,1,0,0,2,0,0,0,2.0,0,0,0,1,151,4.0
SNJi8rgm_YUX2_iOcfDycw,1,1,0,1,2,0,0,1,2.0,1,1,1,0,185,3.0
6YxdY_GOCZTx4EFogJ8LUQ,1,1,1,1,2,1,1,1,1.0,0,0,1,1,106,4.5
4CbLjvhMy2vpK0bGYq3QXg,0,1,1,1,3,0,1,1,1.0,0,0,1,1,124,4.5
qD_JdN9HpuuXtJv4C6jmCw,0,1,0,0,2,0,0,0,2.0,0,0,0,0,253,5.0
6CjVFTO7F-q8BP7oQKB_9g,1,1,1,1,2,0,0,1,2.0,0,1,1,1,117,3.5
T_vPBF3WRyHoNXrr86ZhkQ,1,1,1,1,3,0,1,1,2.0,1,1,1,1,300,4.0
6zi7dAlnk7vgvlGbUMoKkA,1,1,1,0,2,0,0,1,2.0,0,1,1,0,272,4.0
ghVhlFpNhfBwWDFGSlt2JA,1,1,1,1,2,1,1,1,2.0,1,1,1,1,220,3.5
BYQXVyuarIvLi32JzMLSVg,1,1,1,1,2,0,0,1,2.0,0,1,1,1,144,2.5
QCUjHPu7OF_bqfjnehlQaQ,1,1,1,1,2,1,0,1,2.0,0,1,1,0,191,3.5
0QBFtNNj9RIggZGeivcbEg,1,1,0,0,0,1,0,1,2.0,0,0,0,0,133,4.5
u8C8pRvaHXg3PgDrsUHJHQ,1,1,1,1,2,1,1,1,2.0,1,1,1,1,455,4.0
bMIVYOyr0pOYHUDNsmSDwg,1,1,0,1,2,1,0,1,3.0,1,1,1,1,170,4.0
gGt00WW8sNY2Sop7jYa7Tw,1,1,0,0,2,1,0,0,1.0,0,0,1,1,136,4.5
m2zASwlOL2vecCKHfmGAnQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,173,4.0
4n-dVQjgPPSg_xxuLB_QLQ,1,1,1,1,2,0,0,1,2.0,1,1,1,1,113,4.5
4LB4xtFAwfvJRachr6Eaxw,1,1,0,0,2,1,0,1,3.0,1,1,0,0,192,4.0
U6Xg4m-nCFnf0QpFjfAIKQ,1,1,1,0,2,0,0,0,2.0,0,0,0,0,157,3.0
PXShA3JZMXr2mEH3on5clw,1,1,1,1,1,1,0,1,2.0,0,1,1,0,664,4.0
zjBJPx2Hm-cx1xfeIjcKHQ,1,1,1,0,2,1,0,1,1.0,0,0,1,1,180,4.5
tJcpzXzykNSLuzWwa1JQUw,1,1,1,0,2,1,0,1,1.0,0,1,1,1,128,3.0
364hhL5st0LV16UcBHRJ3A,1,1,1,1,2,1,0,1,2.0,1,1,1,1,218,3.0
G8qvbhfbCyMAeZzYrbmZxA,1,1,1,0,2,1,0,1,2.0,1,1,1,1,587,4.0
I-5qHCVwT7k_KH67-YOx3A,1,1,1,1,2,0,0,1,1.0,0,0,1,0,216,4.0
cUGFEQOu3_VsOpbvHGx8ZQ,1,1,0,0,1,1,0,1,2.0,1,1,0,0,135,4.0
z8AJN8j240kMu5BfgHum-Q,1,1,1,0,2,1,0,1,1.0,0,0,1,0,102,4.5
7ibuDLfx8gEhESAufYIySw,1,1,0,0,2,0,0,1,2.0,1,1,0,0,103,4.0
-RJ216TTIghZshCkUlD1WQ,1,1,0,0,2,0,0,1,2.0,0,0,0,0,104,4.0
kTHraDyzfXvW-98VT-P3mg,1,1,1,1,2,1,0,1,2.0,1,1,1,1,128,3.5
rNqSjfRM09T-VOjRTAF66g,0,0,0,0,2,0,0,0,1.0,0,0,0,1,204,3.5
Dcj69NZJnbJhK-YHP_nULA,0,1,0,0,3,0,0,1,2.0,0,1,1,1,114,4.0
gHGRzRa5qb577oWHAO7xew,1,1,0,1,2,1,0,1,3.0,1,1,1,0,156,3.0
jyGSsaQbVQE37PWZPRWq2A,0,1,1,0,2,1,0,0,2.0,0,0,1,1,108,3.5
aP2ZadiZMZvIXyikcNfQPA,0,1,1,0,2,0,0,1,2.0,0,1,1,1,270,3.5
UvF68aNDfzCWQbxO6-647g,1,1,1,0,2,0,0,1,2.0,0,1,1,1,441,4.0
iBPSrhDr7IlfMywxCIp-wA,1,1,1,0,2,1,1,1,2.0,1,1,1,1,210,4.5
QITVudxg4pCScJnEUw46xg,0,1,0,1,2,1,0,1,2.0,1,1,1,1,438,4.0
7o61DDMJ1noIlDbjY-McEA,1,1,1,1,2,1,0,1,2.0,1,1,1,1,325,4.5
S37sKRRfkhFZRpxaYzWo_A,1,1,1,1,2,1,0,1,2.0,1,1,1,0,123,3.5
Bm8nRUsZ-dK6g2eJLxMTOw,1,1,1,1,2,0,0,1,2.0,1,1,1,0,112,2.5
74Ev0iqPnrmh4i7Wj4PMOw,1,1,1,1,2,1,1,1,2.0,1,1,1,1,151,4.5
RnGG5bAz4nTPo_Ui99Kzbg,0,1,0,0,2,0,0,0,3.0,0,0,0,0,2627,3.0
o05HPzyrpcguxH9AL1Knvw,1,1,0,1,2,1,0,1,3.0,1,1,1,1,1808,4.0
qEhTuDSCCMdI8Jj6sD6rRQ,0,1,1,0,2,0,1,1,2.0,1,1,1,0,100,3.0
vZLAmpN-hTI3GCT9hlHVUA,1,1,1,1,2,1,0,1,2.0,0,1,1,0,415,4.0
s0UcfGpvOwoGERpvMGSi8w,1,0,1,0,2,0,0,0,1.0,0,0,1,1,220,3.5
e5maG90XWT2pYqkfbxIdIQ,1,1,0,0,2,0,1,0,1.0,0,0,1,1,276,4.5
NwktF1sJ92KOQ434geNRoQ,1,1,1,0,3,0,0,1,2.0,1,1,1,1,121,4.0
Jy40ercZIQaNcz2qV3qgow,1,1,1,1,2,0,0,1,2.0,1,1,1,1,795,4.0
UUEipaG_KEtLc9YqgZxY7Q,1,1,1,0,2,1,0,1,1.0,0,0,1,1,106,3.5
ZFyJ83LJkkO1dP82kzXKNg,1,1,1,1,2,0,0,1,2.0,0,1,1,1,737,3.5
HM3uxF41fXJwpEkMwnGcKQ,0,1,0,0,2,0,0,0,2.0,0,0,0,0,152,5.0
M7FOXsuEuRbwEfxUrNKv5w,0,1,0,0,2,0,0,0,2.0,0,0,0,0,112,3.0
ApHiz1xxENwjkp8MKrE4Dg,1,1,0,0,2,0,0,0,2.0,0,0,0,0,114,4.5
ay6V-SfANiKOZvma7iZS0Q,1,1,1,1,2,1,0,1,2.0,0,1,1,1,132,4.0
wHq1efQVz17338k_aUOX3w,1,1,1,0,2,1,0,1,1.0,0,1,1,1,128,4.0
WyZAeMGsjUE7OToI4Jdqfw,1,1,1,1,2,1,0,1,1.0,0,0,1,1,576,4.5
2tfMXjOotr1r168mVttUmQ,0,1,0,0,2,0,0,0,3.0,0,0,0,1,186,4.0
5-s0ESpKQeI50QIgcz8GGQ,0,1,1,0,1,0,0,1,2.0,0,0,1,0,134,3.0
PZtY6wMyrVHNX6kfhkL7Iw,1,1,1,0,2,0,0,1,2.0,1,1,0,1,482,4.5
ujKxpaUmTUVpGRBFSvZfbg,1,1,1,1,2,1,0,1,2.0,0,0,1,1,144,4.0
pBoWsom3mZFYo9EucIWRDg,1,1,0,1,2,1,0,1,2.0,0,0,0,1,124,4.5
3g8zzg_5__kXMUM-8F6V1w,0,1,1,0,2,0,0,1,1.0,0,0,1,1,237,4.0
kLTpxsoIhTaj1v6pYVyyiQ,1,1,1,0,3,0,1,1,2.0,1,1,1,1,180,3.5
3MutZJ4mfM3Ds450rbpMiw,1,1,0,0,2,0,1,0,2.0,0,0,1,1,209,4.0
x5yBZsTnFb1ah75XRXJz9Q,1,1,1,1,2,1,0,1,1.0,1,0,1,1,119,4.0
iH6heFdMwPXk9GIO6PwUvA,1,1,1,0,3,0,1,1,2.0,1,1,1,1,153,4.0
oT82GLKa-ntmiV00sd6PGA,1,1,1,1,2,0,0,1,2.0,1,1,1,1,271,3.5
-YBC5pR2eW0C2sPygH25MA,0,1,0,0,2,0,0,0,4.0,0,0,0,0,102,4.5
ivbMuKOwwX2B70gFggzT-g,0,1,0,0,2,0,0,0,2.0,0,0,0,0,1541,2.5
UN_6ebslv5cxdDmZAX3ivQ,1,1,1,1,2,0,0,1,2.0,1,1,1,1,185,4.5
_0x7W6fizaPP76xNBxBLAQ,1,1,0,0,2,1,0,0,2.0,0,0,1,0,100,4.5
KkmSbkWOWC3DtY-Sxa9PmQ,0,1,1,0,2,0,0,1,1.0,0,1,1,1,132,3.5
2jqUYcKMYZXnpxNTkORJgQ,1,1,1,1,2,1,1,1,2.0,1,1,1,1,109,4.0
ZLNNXEZaCMhXuUovRTIGTw,1,0,1,0,2,1,0,0,1.0,0,0,1,1,139,4.0
sZf_KrF9ZLC7z4jiLGgVOw,0,1,0,1,2,1,0,1,2.0,1,1,1,1,138,4.0
DjrN4zlAbJZBbRQxvAUElA,1,1,1,0,2,0,0,1,2.0,1,1,1,1,328,4.5
4JHGVuanHAu5n8DxvVcuVw,1,1,1,1,1,1,0,1,1.0,0,0,1,1,113,4.0
vOyZkFAknjVg-Fwye3TKaQ,0,1,0,0,2,0,0,0,2.0,0,0,0,1,109,3.5
PqcOSnCsJTT9Yd2xWKIMWw,0,1,0,0,2,0,0,1,3.0,0,1,1,1,505,3.5
blSo58x1yUZdT30VwnpOmw,1,1,1,1,1,1,0,1,2.0,0,1,1,1,207,3.0
ccGIAOl08zHt2lcn_UxPfw,1,1,1,0,2,0,0,1,2.0,1,1,1,0,105,3.5
x9HvTsA83c5r-muemxw_9A,1,1,1,1,2,1,1,1,2.0,1,1,1,1,106,2.5
oBABBuVRfIump4jHKlJmHg,1,1,1,0,2,1,0,0,1.0,0,0,1,1,274,4.5
wUr4HeEhhPeiFb7UmiYRzg,1,1,1,0,2,1,0,1,2.0,0,0,1,0,146,4.0
VK_l61W_K2OOkDj-YbDeAQ,0,0,0,0,2,0,0,0,2.0,0,0,0,0,167,3.0
0JGMKaKJGVuDus5WcJzvjw,0,1,1,0,2,0,0,0,2.0,0,0,0,1,163,3.5
g-I48SaHtdIGR5ZEoVeNFw,1,1,1,1,2,0,1,1,2.0,1,1,1,1,111,3.5
S5bNE4Pmin8OQUMOFod8bQ,0,1,0,1,2,0,0,1,3.0,1,1,0,1,1728,4.0
-aqb_GgAbEIOdhbY0UDKog,0,1,0,0,2,0,0,0,3.0,0,0,0,1,102,2.5
